fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231128 134544	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	225	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0642920329030276	0.809108307801538	507	37066	12070	156689490.254873	93
20231128 135412	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	154	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.10386537975053	0.783350569482715	142	31830	12615	150743635.682159	94
20231128 140220	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	134	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0668728568252168	0.88559148747827	65	30882	12554	156470765.617191	95
20231128 141121	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	180	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0918306862397497	0.866149500622832	383	29188	13164	153730760.61969	96
20231128 142121	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	329	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.079146358435664	0.998698915715929	457	49977	12661	158577597.701149	97
20231128 143830	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	842	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0269736268041135	0.999839647485214	358	49926	13189	156272782.108946	98
20231128 145157	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	372	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0201330587957227	0.966313852712148	456	37805	11976	155212437.781109	99
20231128 145946	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	141	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0887232986718504	0.836740218970512	272	40233	11798	157408702.648676	100
20231128 151520	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	718	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0483750843977266	0.998588293240227	212	46994	13070	155338745.627186	101
20231128 152409	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	166	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0894861908756569	0.720323333641527	546	31343	13042	157966869.565217	102
20231128 154143	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	713	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0200210227592637	0.723973516155526	343	38144	13073	155146191.404298	103
20231128 155133	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	256	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0794501824908163	0.963970169815798	171	29847	12224	156627382.308846	104
20231128 160816	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	714	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.022339245385658	0.999692255698257	710	49909	12682	157327249.375312	105
20231128 161641	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	190	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.092073971574367	0.96118530418286	531	49993	12409	157141117.941029	106
20231128 162623	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	239	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0651304752105205	0.632432104196363	513	30900	12950	156716636.681659	107
20231128 163648	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	209	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0244597994163273	0.830488227597705	707	45776	13904	151988421.789105	108
20231128 164532	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	164	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0984990222513619	0.777807449952545	485	31326	12714	157444538.730635	109
20231128 170324	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	738	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0200645300164858	0.999673912168168	853	41853	13205	157500892.053973	110
20231128 171227	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	244	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0842510256329162	0.780114001724349	532	42669	11659	154011547.726137	111
20231128 172143	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	220	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0781737735560943	0.709077902414841	635	41005	12639	159731397.801099	112
20231128 172945	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	152	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0772474292356304	0.689010445702689	714	40821	12796	155451368.315842	113
20231128 173518	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	331	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0958848792372312	0.954907622083301	8	33906	12552	156669473.263368	114
20231128 174815	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	734	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0454027163944629	0.996565418581049	24	45669	12882	156693086.456772	115
20231128 175753	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	197	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0740159206490227	0.842762349913114	234	23783	11868	153995844.077961	116
